away_color,home_color,season,week,notes,away_id,home_id,away_team,home_team,game_rating
#345b9d,#14c14c14c,2022,8,,2229,2429,Florida International,Charlotte,4.74
#4c4c4c,#cc7a91,2019,9,,2116,218,UCF,Temple,4.73
#868686,#7b7b7b,2017,2,,2711,127,Western Michigan,Michigan State,4.73
#a6a6a6,#e6c7b3,2021,11,,2628,197,TCU,Oklahoma State(10),4.73
#f4ebe0,#528bc5,2021,1,,2572,6,Southern Mississippi,South Alabama,4.73
#14c14c14c,#868686,2018,9,,2649,2711,Toledo,Western Michigan,4.73
#4c4c4c,#3f7fbd,2022,10,,167,328,New Mexico,Utah State,4.73
#4078be,#4c4c4c,2022,1,,2348,142,Louisiana Tech,Missouri,4.73
#37a574,#5796c7,2015,2,,2390,2226,Miami,Florida Atlantic,4.73
#c6c3b4,#ce6b6c,2017,7,,2509,275,Purdue,Wisconsin(7),4.73
#6e6e6e,#5796c7,2017,1,,2426,2226,Navy,Florida Atlantic,4.73
#4c4c4c,#6f82cf,2023,6,,238,57,Vanderbilt,Florida,4.73
#f2d7d6,#cf6e75,2023,4,,2169,193,Delaware State,Miami (OH),4.73
#f4ebe0,#d07980,2022,6,,2572,2653,Southern Mississippi,Troy,4.73
#ede6cc,#c0425a,2015,10,,99,333,LSU(4),Alabama(7),4.72
#99a6b8,#d07980,2018,6,,2247,2653,Georgia State,Troy,4.72
#c85a68,#459d6b,2019,15,,254,2483,Utah(5),Oregon(13),4.72
#b8b8b8,#c8596e,2015,6,,154,103,Wake Forest,Boston College,4.72
#4c4c4c,#3e72b9,2021,3,,2803,2006,Bryant,Akron,4.72
#cc7a91,#e0cbcc,2019,8,,218,2567,Temple,SMU(19),4.72
#e9cdc6,#eddbd5,2020,5,,258,228,Virginia,Clemson(1),4.72
#f4f4f4,#3870aa,2022,5,,38,12,Colorado,Arizona,4.72
#e6c7b3,#7a8bd3,2018,5,,197,2305,Oklahoma State,Kansas,4.72
#3671a1,#4c4c4c,2022,4,,59,2116,Georgia Tech,UCF,4.72
#b57f81,#e6ccb3,2023,8,,166,2638,New Mexico State,UTEP,4.72
#878787,#c86781,2015,3,,2751,265,Wyoming,Washington State,4.72
#315a93,#e0babb,2016,6,,87,152,Notre Dame,NC State,4.72
#4c4c4c,#c0437e,2016,3,,2439,2117,UNLV,Central Michigan,4.72
#3c60b4,#d1757a,2016,7,,150,97,Duke,Louisville(7),4.72
#3671a1,#eddbd5,2021,3,,59,228,Georgia Tech,Clemson(6),4.72
#4c4c4c,#e6c7b3,2023,9,,2132,197,Cincinnati,Oklahoma State,4.71
#339969,#935531,2021,8,,2199,189,Eastern Michigan,Bowling Green,4.71
#6f82cf,#c04054,2021,10,,57,2579,Florida,South Carolina,4.71
#e6dab3,#e4d3c7,2022,5,,277,251,West Virginia,Texas,4.71
#5880c8,#5796c7,2020,Bowls,montgomery bowl,235,2226,Memphis,Florida Atlantic,4.71
#339a72,#d4969e,2020,Bowls,new mexico bowl,62,248,Hawai'i,Houston,4.71
#37a574,#e9cdc6,2016,11,,2390,258,Miami,Virginia,4.71
#c7777d,#e9cdc6,2022,1,,257,258,Richmond,Virginia,4.71
#db93a2,#b5706d,2020,13,,120,84,Maryland,Indiana(12),4.71
#315a93,#b8b8b8,2018,4,,87,154,Notre Dame(8),Wake Forest,4.7
#f0e9d3,#e4d3c7,2018,3,,30,251,USC(22),Texas,4.7
#5796c7,#345b9d,2020,11,,2226,2229,Florida Atlantic,Florida International,4.7
#b39ba0,#f0e9d3,2016,5,,9,30,Arizona State,USC,4.7
#3e72b9,#14c14c14c,2017,14,,2006,2649,Akron,Toledo,4.7
#db93a2,#b8939a,2021,8,,120,135,Maryland,Minnesota,4.7
#4f4f4f,#b8b8b8,2023,1,,2210,154,Elon,Wake Forest,4.7
#ce6b6c,#9b97aa,2016,10,,275,77,Wisconsin(8),Northwestern,4.7
#e6dab3,#afafaf,2021,11,,277,2306,West Virginia,Kansas State,4.7
#b83d6f,#d98c8c,2019,13,,245,61,Texas A&M(24),Georgia(4),4.7
#459d6b,#f0e9d3,2019,10,,2483,30,Oregon(7),USC,4.7
#57c78a,#3d75b8,2020,13,,249,2636,North Texas,UT San Antonio,4.7
#6584b7,#949494,2023,1,,68,264,Boise State,Washington(10),4.7
#9e9292,#4c4c4c,2015,10,,344,142,Mississippi State(24),Missouri,4.7
#6584b7,#cfa0a8,2021,10,,68,278,Boise State,Fresno State(25),4.7
#339969,#dc9797,2018,8,,2199,2050,Eastern Michigan,Ball State,4.69
#4b83c3,#4c4c4c,2015,8,,290,2026,Georgia Southern,Appalachian State,4.69
#4c4c4c,#3853a9,2021,12,,238,145,Vanderbilt,Ole Miss(10),4.69
#cababb,#f4f4f4,2020,13,,21,38,San Diego State,Colorado,4.69
#bf405a,#e4d3c7,2016,7,,66,251,Iowa State,Texas,4.69
#4c4c4c,#935531,2023,2,,2197,189,Eastern Illinois,Bowling Green,4.69
#3667a3,#e9cdc6,2017,3,,41,258,Connecticut,Virginia,4.69
#4c4c4c,#e5d9c9,2022,11,,142,2633,Missouri,Tennessee(5),4.69
#e6dab3,#b8939a,2021,Bowls,guaranteed rate bowl,277,135,West Virginia,Minnesota,4.69
#e6c7b3,#e6c6c7,2021,1,,2630,98,UT Martin,Western Kentucky,4.69
#868686,#e1bbbf,2021,13,,2711,2459,Western Michigan,Northern Illinois,4.69
#c8595f,#3667a3,2022,10,,113,41,UMass,Connecticut,4.69
#14c14c14c,#85b8d6,2018,8,,2429,2393,Charlotte,Middle Tennessee,4.69
#14c14c14c,#dc9797,2023,7,,2649,2050,Toledo,Ball State,4.69
#518ac5,#e6ccb3,2017,2,,242,2638,Rice,UTEP,4.69
#3e72b9,#6f7cc9,2018,7,,2006,2084,Akron,Buffalo,4.68
#5880c8,#6e6e6e,2022,2,,235,2426,Memphis,Navy,4.68
#436fa6,#c0425a,2022,13,,2,333,Auburn,Alabama(8),4.68
#d9c78e,#e6c6c7,2019,7,,349,98,Army,Western Kentucky,4.68
#9c9495,#d5a6af,2023,3,,259,164,Virginia Tech,Rutgers,4.68
#c45050,#a6a6a6,2018,8,,201,2628,Oklahoma(9),TCU,4.68
#c8596e,#d1757a,2023,4,,103,97,Boston College,Louisville,4.68
#4c4c4c,#bf405a,2023,2,,2294,66,Iowa,Iowa State,4.68
#d6a286,#c86781,2015,7,,204,265,Oregon State,Washington State,4.68
#37a574,#a0a0a0,2019,10,,2390,52,Miami,Florida State,4.68
#3f7fbd,#878787,2018,8,,328,2751,Utah State,Wyoming,4.68
#e6c6c7,#14c14c14c,2020,14,,98,2429,Western Kentucky,Charlotte,4.68
#76d198,#9c9495,2018,14,,276,259,Marshall,Virginia Tech,4.68
#5880c8,#4c4c4c,2021,8,,235,2116,Memphis,UCF,4.68
#3e70b8,#d8c2c0,2019,13,,213,194,Penn State(9),Ohio State(2),4.68
#c8596e,#eddbd5,2015,7,,103,228,Boston College,Clemson(5),4.68
#6e6e6e,#4b83c3,2019,12,,2433,290,Louisiana Monroe,Georgia Southern,4.68
#7b7b7b,#868686,2015,1,,127,2711,Michigan State(5),Western Michigan,4.68
#38a98a,#d88998,2022,9,,239,2641,Baylor,Texas Tech,4.68
#d5a6af,#e2a9ae,2017,4,,164,158,Rutgers,Nebraska,4.68
#38a98a,#c45050,2016,11,,239,201,Baylor(25),Oklahoma(9),4.68
#14c14c14c,#3e72b9,2016,10,,2649,2006,Toledo,Akron,4.67
#5880c8,#7a8bd3,2015,2,,235,2305,Memphis,Kansas,4.67
#ba3e3e,#4c4c4c,2017,1,,2623,142,Missouri State,Missouri,4.67
#e6ccb3,#3d75b8,2020,11,,2638,2636,UTEP,UT San Antonio,4.67
#e0cfa2,#359f7d,2019,1,,2011,5,Alabama State,UAB,4.67
#3966ac,#459d6b,2022,3,,252,2483,BYU(12),Oregon(25),4.67
#4e6192,#6f7cc9,2023,3,,2335,2084,Liberty,Buffalo,4.67
#38a690,#878787,2019,13,,36,2751,Colorado State,Wyoming,4.67
#e7d3c6,#d1757a,2015,10,,183,97,Syracuse,Louisville,4.67
#e9cdc6,#459d6b,2016,2,,258,2483,Virginia,Oregon(24),4.66
#6e6e6e,#917e9c,2016,12,,2426,151,Navy,East Carolina,4.66
#bf405a,#c45050,2023,5,,66,201,Iowa State,Oklahoma(14),4.66
#c04054,#4c4c4c,2019,4,,2579,142,South Carolina,Missouri,4.66
#d07980,#99a6b8,2023,5,,2653,2247,Troy,Georgia State,4.66
#d1757a,#37a574,2019,11,,97,2390,Louisville,Miami,4.66
#518ac5,#bb929a,2021,1,,242,8,Rice,Arkansas,4.66
#38a690,#cababb,2016,13,,36,21,Colorado State,San Diego State,4.66
#ebd8ce,#9b97aa,2016,13,,356,77,Illinois,Northwestern,4.66
#14c14c14c,#345b9d,2019,7,,2429,2229,Charlotte,Florida International,4.66
#c8595f,#4b83c3,2018,2,,113,290,UMass,Georgia Southern,4.66
#b83d6f,#ede6cc,2017,13,,245,99,Texas A&M,LSU(19),4.66
#3966ac,#c8595f,2018,11,,252,113,BYU,UMass,4.66
#b8939a,#3e70b8,2022,8,,135,213,Minnesota,Penn State(16),4.66
#3e70b8,#c6c3b4,2016,9,,213,2509,Penn State(24),Purdue,4.66
#f0e9d3,#949494,2019,5,,30,264,USC(21),Washington(17),4.65
#4c4c4c,#4b83c3,2016,9,,2026,290,Appalachian State,Georgia Southern,4.65
#3667a3,#3cb588,2015,10,,41,2655,Connecticut,Tulane,4.65
#c04054,#4c4c4c,2018,4,,2579,238,South Carolina,Vanderbilt,4.65
#c8596e,#9c9495,2020,7,,103,259,Boston College,Virginia Tech(23),4.65
#c8596e,#c6c3b4,2018,4,,103,2509,Boston College(23),Purdue,4.65
#c0425a,#bb929a,2022,5,,333,8,Alabama(2),Arkansas(20),4.65
#9c9495,#c8596e,2017,6,,259,103,Virginia Tech(16),Boston College,4.65
#cababb,#3e70b8,2015,4,,21,213,San Diego State,Penn State,4.65
#e6ccb3,#d9c78e,2017,5,,2638,349,UTEP,Army,4.65
#c45050,#e6dab3,2016,12,,201,277,Oklahoma(8),West Virginia(10),4.65
#c45050,#a6a6a6,2020,8,,201,2628,Oklahoma,TCU,4.65
#dc9797,#315a93,2018,2,,2050,87,Ball State,Notre Dame(8),4.65
#61a0ca,#5096c4,2019,5,,23,2005,San José State,Air Force,4.65
#d1bec1,#4c4c4c,2018,8,,309,2026,Louisiana,Appalachian State,4.65
#3f647f,#f0e9d3,2016,9,,25,30,California,USC,4.65
#db93a2,#c6c3b4,2019,7,,120,2509,Maryland,Purdue,4.65
#e6c6c7,#f4ebe0,2019,13,,98,2572,Western Kentucky,Southern Mississippi,4.65
#4c4c4c,#4b83c3,2018,9,,2026,290,Appalachian State(25),Georgia Southern,4.65
#14c14c14c,#c04054,2022,4,,2429,2579,Charlotte,South Carolina,4.65
#e6c7b3,#4c4c4c,2016,1,,2630,2132,UT Martin,Cincinnati,4.65
#ddb4b6,#c8595f,2023,5,,2032,113,Arkansas State,UMass,4.65
#c85a68,#459d6b,2015,4,,254,2483,Utah(18),Oregon(13),4.64
#436fa6,#d98c8c,2018,11,,2,61,Auburn,Georgia(5),4.64
#8e8e8e,#cf6e75,2016,5,,195,193,Ohio,Miami (OH),4.64
#5ea3c9,#459d6b,2018,10,,26,2483,UCLA,Oregon,4.64
#4078be,#9e9292,2015,7,,2348,344,Louisiana Tech,Mississippi State,4.64
#345b9d,#85b8d6,2019,9,,2229,2393,Florida International,Middle Tennessee,4.64
#c45050,#e6c7b3,2019,14,,201,197,Oklahoma(7),Oklahoma State(21),4.64
#57c78a,#518ac5,2017,13,,249,242,North Texas,Rice,4.63
#e6dab3,#37a574,2016,Bowls,russell athletic bowl,277,2390,West Virginia(18),Miami(20),4.63
#b39ba0,#d6a286,2017,12,,9,204,Arizona State,Oregon State,4.63
#8e8e8e,#7a8bd3,2016,2,,195,2305,Ohio,Kansas,4.63
#c0437e,#315a93,2023,3,,2117,87,Central Michigan,Notre Dame(9),4.63
#cfa0a8,#3f7fbd,2016,8,,278,328,Fresno State,Utah State,4.63
#c0437e,#6f7cc9,2019,9,,2117,2084,Central Michigan,Buffalo,4.63
#c0437e,#cf6e75,2016,10,,2117,193,Central Michigan,Miami (OH),4.63
#4c4c4c,#85797a,2016,5,,2916,326,Incarnate Word,Texas State,4.63
#e9cdc6,#5ea3c9,2015,1,,258,26,Virginia,UCLA(13),4.63
#935531,#e5d9c9,2015,1,,189,2633,Bowling Green,Tennessee(25),4.63
#cc7a91,#b39ba0,2021,6,,24,9,Stanford,Arizona State(22),4.63
#436fa6,#b83d6f,2023,4,,2,245,Auburn,Texas A&M,4.63
#cfa0a8,#4c4c4c,2016,5,,278,2439,Fresno State,UNLV,4.63
#4b83c3,#5796c7,2021,2,,290,2226,Georgia Southern,Florida Atlantic,4.63
#db93a2,#3e70b8,2016,6,,120,213,Maryland,Penn State,4.63
#6e6e6e,#4c4c4c,2018,11,,2426,2116,Navy,UCF(11),4.63
#e0cbcc,#38a98a,2016,2,,2567,239,SMU,Baylor(23),4.62
#528bc5,#d07980,2017,7,,6,2653,South Alabama,Troy,4.62
#935531,#c0437e,2018,11,,189,2117,Bowling Green,Central Michigan,4.62
#da9090,#3966ac,2023,2,,253,252,Southern Utah,BYU,4.62
#3671a1,#73a6d0,2016,Bowls,,59,96,Georgia Tech,Kentucky,4.62
#10d10c10a,#e0babb,2019,14,,153,152,North Carolina,NC State,4.62
#cc6666,#39aa8c,2017,1,,2619,58,Stony Brook,South Florida(19),4.62
#b8939a,#d8c2c0,2018,7,,135,194,Minnesota,Ohio State(3),4.62
#b57f81,#4e6192,2019,14,,166,2335,New Mexico State,Liberty,4.62
#85797a,#d07980,2020,6,,326,2653,Texas State,Troy,4.62
#3c73b2,#768897,2015,1,,302,2440,UC Davis,Nevada,4.62
#4c4c4c,#878787,2019,8,,167,2751,New Mexico,Wyoming,4.62
#4078be,#345b9d,2016,8,,2348,2229,Louisiana Tech,Florida International,4.61
#8d8db9,#4c4c4c,2016,8,,2634,238,Tennessee State,Vanderbilt,4.61
#3c60b4,#10d10c10a,2015,10,,150,153,Duke,North Carolina(21),4.61
#9e9292,#b83d6f,2019,9,,344,245,Mississippi State,Texas A&M,4.61
#6f82cf,#3974ac,2018,Bowls,chick-fil-a peach bowl,57,130,Florida(7),Michigan(14),4.61
#3d75b8,#e5d9c9,2023,4,,2636,2633,UT San Antonio,Tennessee(23),4.61
#85b8d6,#9c9495,2021,2,,2393,259,Middle Tennessee,Virginia Tech(19),4.61
#e5d9c9,#d98c8c,2022,10,,2633,61,Tennessee(2),Georgia(1),4.61
#d88998,#afafaf,2018,12,,2641,2306,Texas Tech,Kansas State,4.61
#38a690,#f4f4f4,2017,1,,36,38,Colorado State,Colorado,4.61
#935531,#e1bbbf,2015,14,,189,2459,Bowling Green,Northern Illinois,4.61
#61a0ca,#878787,2018,10,,23,2751,San José State,Wyoming,4.61
#6f82cf,#4c4c4c,2020,12,,57,238,Florida(6),Vanderbilt,4.61
#10d10c10a,#37a574,2020,15,,153,2390,North Carolina(20),Miami(9),4.61
#f4f4f4,#5ea3c9,2019,10,,38,26,Colorado,UCLA,4.61
#436fa6,#b83d6f,2021,10,,2,245,Auburn(12),Texas A&M(13),4.61
#ce6b6c,#c6c3b4,2023,4,,275,2509,Wisconsin,Purdue,4.61
#10d10c10a,#ebd8ce,2016,2,,153,356,North Carolina,Illinois,4.61
#5796c7,#345b9d,2018,10,,2226,2229,Florida Atlantic,Florida International,4.61
#37a574,#14c14c14c,2018,3,,2390,2649,Miami(21),Toledo,4.61
#e1c8a7,#4078be,2019,2,,2755,2348,Grambling,Louisiana Tech,4.6
#bf405a,#d88998,2015,6,,66,2641,Iowa State,Texas Tech,4.6
#d88998,#c45050,2015,8,,2641,201,Texas Tech,Oklahoma(17),4.6
#99a5bd,#37a574,2021,4,,2115,2390,Central Connecticut,Miami,4.6
#436fa6,#eddbd5,2017,2,,2,228,Auburn(13),Clemson(3),4.6
#a09ca6,#57c78a,2019,1,,2000,249,Abilene Christian,North Texas,4.6
#d1757a,#e6c6c7,2019,3,,97,98,Louisville,Western Kentucky,4.6
#d8c2c0,#c0425a,2020,Bowls,cfp national championship pres. by at&t,194,333,Ohio State(2),Alabama(1),4.6
#518ac5,#e4d3c7,2015,2,,242,251,Rice,Texas,4.6
#949494,#3f647f,2016,10,,264,25,Washington(4),California,4.6
#5ea3c9,#c85a68,2023,4,,26,254,UCLA(22),Utah(11),4.6
#3c73b2,#339a72,2015,3,,302,62,UC Davis,Hawai'i,4.6
#6f7cc9,#3e70b8,2015,2,,2084,213,Buffalo,Penn State,4.6
#3d75b8,#4078be,2021,8,,2636,2348,UT San Antonio(24),Louisiana Tech,4.6
#5796c7,#4078be,2017,11,,2226,2348,Florida Atlantic,Louisiana Tech,4.59
#d98c8c,#eddbd5,2021,1,,61,228,Georgia(5),Clemson(3),4.59
#8e8e8e,#6f7cc9,2015,8,,195,2084,Ohio,Buffalo,4.59
#4078be,#e6ccb3,2023,5,,2348,2638,Louisiana Tech,UTEP,4.59
#e5d9c9,#6f82cf,2021,4,,2633,57,Tennessee,Florida(11),4.59
#3966ac,#4e6192,2022,8,,252,2335,BYU,Liberty,4.59
#3974ac,#b8939a,2020,8,,130,135,Michigan(18),Minnesota(21),4.59
#d5a6af,#e7d3c6,2021,2,,164,183,Rutgers,Syracuse,4.59
#f4ebe0,#4078be,2021,12,,2572,2348,Southern Mississippi,Louisiana Tech,4.58
#3cb588,#39aa8c,2018,10,,2655,58,Tulane,South Florida,4.58
#37a574,#9c9495,2018,12,,2390,259,Miami,Virginia Tech,4.58
#cc7a91,#db93a2,2018,3,,218,120,Temple,Maryland,4.58
#cf6e75,#d9c78e,2021,4,,193,349,Miami (OH),Army,4.58
#e1c8a7,#ede6cc,2023,2,,2755,99,Grambling,LSU(14),4.58
#3e70b8,#d5a6af,2022,12,,213,164,Penn State(11),Rutgers,4.58
#e6c6c7,#519bc5,2021,7,,98,295,Western Kentucky,Old Dominion,4.58
#e4d3c7,#f4f4f4,2020,Bowls,valero alamo bowl,251,38,Texas(19),Colorado,4.58
#4c4c4c,#917e9c,2020,4,,2116,151,UCF(13),East Carolina,4.58
#3871a6,#6f7cc9,2016,6,,2309,2084,Kent State,Buffalo,4.58
#4078be,#528bc5,2022,4,,2348,6,Louisiana Tech,South Alabama,4.58
#a6a6a6,#c6c3b4,2019,3,,2628,2509,TCU,Purdue,4.58
#acacad,#4078be,2023,2,,2466,2348,Northwestern State,Louisiana Tech,4.58
#6f7cc9,#ce6b6c,2023,1,,2084,275,Buffalo,Wisconsin(19),4.57
#ababae,#eddbd5,2023,2,,2127,228,Charleston Southern,Clemson(25),4.57
#5796c7,#4b83c3,2020,14,,2226,290,Florida Atlantic,Georgia Southern,4.57
#768897,#f0e9d3,2023,1,,2440,30,Nevada,USC(6),4.57
#d8c2c0,#3974ac,2019,14,,194,130,Ohio State(2),Michigan(10),4.57
#5796c7,#39aa8c,2023,7,,2226,58,Florida Atlantic,South Florida,4.57
#339969,#c0437e,2019,6,,2199,2117,Eastern Michigan,Central Michigan,4.57
#c04054,#73a6d0,2018,5,,2579,96,South Carolina,Kentucky(17),4.57
#b39ba0,#d6a286,2021,12,,9,204,Arizona State,Oregon State,4.57
#878787,#5096c4,2015,6,,2751,2005,Wyoming,Air Force,4.57
#3966ac,#4b83c3,2021,12,,252,290,BYU(14),Georgia Southern,4.57
#d6a286,#cc7a91,2016,10,,204,24,Oregon State,Stanford,4.57
#a8848d,#4c4c4c,2021,2,,2065,2116,Bethune-Cookman,UCF,4.57
#39aa8c,#3667a3,2017,10,,58,41,South Florida,Connecticut,4.57
#315a93,#7b7b7b,2017,4,,87,127,Notre Dame,Michigan State,4.57
#4b83c3,#4c4c4c,2015,4,,290,70,Georgia Southern,Idaho,4.57
#e6ccb3,#518ac5,2016,12,,2638,242,UTEP,Rice,4.56
#e5d9c9,#4c4c4c,2021,5,,2633,142,Tennessee,Missouri,4.56
#3671a1,#10d10c10a,2016,10,,59,153,Georgia Tech,North Carolina(18),4.56
#b8b8b8,#e0babb,2016,5,,154,152,Wake Forest,NC State,4.56
#e0babb,#10d10c10a,2020,8,,152,153,NC State(23),North Carolina(14),4.56
#38a690,#3f7fbd,2017,6,,36,328,Colorado State,Utah State,4.56
#3d75b8,#e6ccb3,2021,10,,2636,2638,UT San Antonio(16),UTEP,4.56
#3f7fbd,#6584b7,2016,5,,328,68,Utah State,Boise State(24),4.56
#4abfc2,#4c4c4c,2018,3,,324,2097,Coastal Carolina,Campbell,4.56
#ebd8ce,#9b97aa,2020,15,,356,77,Illinois,Northwestern(15),4.55
#c6c3b4,#9b97aa,2021,12,,2509,77,Purdue,Northwestern,4.55
#bf405a,#4c4c4c,2018,2,,66,2294,Iowa State,Iowa,4.55
#518ac5,#d9c78e,2016,2,,242,349,Rice,Army,4.55
#cfa0a8,#f0e9d3,2022,3,,278,30,Fresno State,USC(7),4.55
#4c4c4c,#cc7a91,2015,7,,2116,218,UCF,Temple,4.55
#c04054,#9e9292,2016,2,,2579,344,South Carolina,Mississippi State,4.55
#6f82cf,#4c4c4c,2016,5,,57,238,Florida(23),Vanderbilt,4.55
#4078be,#76d198,2019,12,,2348,276,Louisiana Tech,Marshall,4.55
#c44e4e,#5096c4,2021,1,,322,2005,Lafayette,Air Force,4.55
#af5868,#c6c3b4,2016,1,,2198,2509,Eastern Kentucky,Purdue,4.55
#d1757a,#e7d3c6,2016,2,,97,183,Louisville(13),Syracuse,4.55
#e0cbcc,#917e9c,2023,7,,2567,151,SMU,East Carolina,4.55
#d1bec1,#d98c8c,2016,12,,309,61,Louisiana,Georgia,4.54
#d07980,#528bc5,2018,9,,2653,6,Troy,South Alabama,4.54
#9b97aa,#c6c3b4,2022,12,,77,2509,Northwestern,Purdue,4.54
#b83d6f,#c0425a,2020,5,,245,333,Texas A&M(13),Alabama(2),4.54
#61a0ca,#436fa6,2015,5,,23,2,San José State,Auburn,4.54
#d1757a,#e7d3c6,2022,1,,97,183,Louisville,Syracuse,4.54
#14c14c14c,#ddb4b6,2016,1,,2649,2032,Toledo,Arkansas State,4.54
#3974ac,#ce6b6c,2021,5,,130,275,Michigan(14),Wisconsin,4.54
#d8c2c0,#4c4c4c,2017,10,,194,2294,Ohio State(3),Iowa,4.54
#329870,#3966ac,2017,1,,2502,252,Portland State,BYU,4.54
#c6c3b4,#ce6b6c,2019,13,,2509,275,Purdue,Wisconsin(14),4.54
#3974ac,#b5706d,2022,6,,130,84,Michigan(4),Indiana,4.54
#14c14c14c,#e1bbbf,2022,6,,2649,2459,Toledo,Northern Illinois,4.54
#9e9292,#d88998,2021,Bowls,autozone liberty bowl,344,2641,Mississippi State,Texas Tech,4.54
#3871a6,#8e8e8e,2023,6,,2309,195,Kent State,Ohio,4.53
#39aa8c,#3667a3,2019,6,,58,41,South Florida,Connecticut,4.53
#4c4c4c,#3966ac,2020,Bowls,roofclaim.com boca raton bowl,2116,252,UCF,BYU(11),4.53
#3f647f,#57c78a,2023,1,,25,249,California,North Texas,4.53
#d9c78e,#4e6192,2021,13,,349,2335,Army,Liberty,4.53
#9b97aa,#3c60b4,2017,2,,77,150,Northwestern,Duke,4.53
#c8596e,#3c60b4,2020,3,,103,150,Boston College,Duke,4.53
#917e9c,#6e6e6e,2015,3,,151,2426,East Carolina,Navy,4.53
#d98c8c,#e5d9c9,2021,11,,61,2633,Georgia(1),Tennessee,4.53
#6f82cf,#73a6d0,2023,5,,57,96,Florida(22),Kentucky,4.53
#76d198,#e6c6c7,2015,13,,276,98,Marshall,Western Kentucky,4.53
#afafaf,#e4d3c7,2015,8,,2306,251,Kansas State,Texas,4.53
#6f7cc9,#cf6e75,2021,11,,2084,193,Buffalo,Miami (OH),4.53
#cababb,#339a72,2021,10,,21,62,San Diego State,Hawai'i,4.53
#c0437e,#14c14c14c,2022,5,,2117,2649,Central Michigan,Toledo,4.52
#4078be,#37a574,2019,Bowls,walk-on's independence bowl,2348,2390,Louisiana Tech,Miami,4.52
#e4d3c7,#afafaf,2020,14,,251,2306,Texas,Kansas State,4.52
#b5706d,#3974ac,2016,12,,84,130,Indiana,Michigan(4),4.52
#c86781,#cc7a91,2016,6,,265,24,Washington State,Stanford(15),4.52
#bb929a,#c04054,2017,6,,8,2579,Arkansas,South Carolina,4.52
#5096c4,#61a0ca,2023,4,,2005,23,Air Force,San José State,4.52
#9c9495,#c6c3b4,2015,3,,259,2509,Virginia Tech,Purdue,4.52
#e6c7b3,#a6a6a6,2016,12,,197,2628,Oklahoma State(13),TCU,4.52
#e1bbbf,#d8c2c0,2015,3,,2459,194,Northern Illinois,Ohio State(1),4.51
#8e8e8e,#935531,2015,10,,195,189,Ohio,Bowling Green,4.51
#689ecd,#4c4c4c,2021,1,,2277,167,Houston Christian,New Mexico,4.51
#d07980,#85797a,2019,12,,2653,326,Troy,Texas State,4.51
#7b7b7b,#3e70b8,2022,13,,127,213,Michigan State,Penn State(11),4.51
#3871a6,#b8939a,2015,3,,2309,135,Kent State,Minnesota,4.51
#345b9d,#85797a,2022,2,,2229,326,Florida International,Texas State,4.51
#768897,#cfa0a8,2017,5,,2440,278,Nevada,Fresno State,4.51
#9b9b9c,#c0437e,2019,1,,399,2117,Albany,Central Michigan,4.51
#3c60b4,#e1bbbf,2017,Bowls,quick lane bowl,150,2459,Duke,Northern Illinois,4.51
#5796c7,#14c14c14c,2015,4,,2226,2429,Florida Atlantic,Charlotte,4.51
#6f82cf,#bb929a,2016,10,,57,8,Florida(10),Arkansas,4.51
#5880c8,#4c4c4c,2018,8,,235,142,Memphis,Missouri,4.51
#3e72b9,#8e8e8e,2020,11,,2006,195,Akron,Ohio,4.51
#3f7fbd,#3671a1,2019,10,,221,59,Pittsburgh,Georgia Tech,4.51
#ebd8ce,#d5a6af,2016,7,,356,164,Illinois,Rutgers,4.51
#14c14c14c,#518ac5,2022,9,,2429,242,Charlotte,Rice,4.51
#3e72b9,#d1bec1,2015,4,,2006,309,Akron,Louisiana,4.51
#7a8bd3,#e4d3c7,2017,11,,2305,251,Kansas,Texas,4.51
#b8b8b8,#a0a0a0,2016,7,,154,52,Wake Forest,Florida State(14),4.51
#cababb,#5096c4,2021,8,,21,2005,San Diego State(22),Air Force,4.5
#329870,#c86781,2021,2,,2502,265,Portland State,Washington State,4.5
#e7d3c6,#a0a0a0,2019,9,,183,52,Syracuse,Florida State,4.5
#949494,#3974ac,2021,2,,264,130,Washington,Michigan,4.5
#76d198,#519bc5,2022,10,,276,295,Marshall,Old Dominion,4.5
#e2a9ae,#ebd8ce,2023,6,,158,356,Nebraska,Illinois,4.5
#949494,#c85a68,2018,3,,264,254,Washington(10),Utah,4.5
#6f82cf,#c85a68,2023,1,,57,254,Florida,Utah(14),4.5
#eddbd5,#315a93,2022,10,,228,87,Clemson(5),Notre Dame,4.5
#db93a2,#d5a6af,2021,13,,120,164,Maryland,Rutgers,4.5
#3f7fbd,#e6dab3,2023,3,,221,277,Pittsburgh,West Virginia,4.5
#c85a68,#d6a286,2023,5,,254,204,Utah(10),Oregon State(19),4.49
#7a8bd3,#e6dab3,2018,6,,2305,277,Kansas,West Virginia(9),4.49
#acacad,#339a72,2017,1,,2717,62,Western Carolina,Hawai'i,4.49
#3cb588,#4890c2,2016,8,,2655,202,Tulane,Tulsa,4.49
#f0e9d3,#5ea3c9,2016,12,,30,26,USC(15),UCLA,4.49
#cc7a91,#5880c8,2022,5,,218,235,Temple,Memphis,4.49
#c86781,#459d6b,2017,6,,265,2483,Washington State(11),Oregon,4.49
#3cb588,#b8b8b8,2016,1,,2655,154,Tulane,Wake Forest,4.49
#6f82cf,#d98c8c,2022,9,,57,61,Florida,Georgia(1),4.49
